,year,min_acousticness,max_acousticness,avg_acousticness,wavg_acousticness,min_danceability,max_danceability,avg_danceability,wavg_danceability,min_duration_ms,max_duration_ms,avg_duration_ms,wavg_duration_ms,min_energy,max_energy,avg_energy,wavg_energy,min_instrumentalness,max_instrumentalness,avg_instrumentalness,wavg_instrumentalness,min_key,max_key,avg_key,wavg_key,min_liveness,max_liveness,avg_liveness,wavg_liveness,min_loudness,max_loudness,avg_loudness,wavg_loudness,min_mode,max_mode,avg_mode,wavg_mode,min_speechiness,max_speechiness,avg_speechiness,wavg_speechiness,min_tempo,max_tempo,avg_tempo,wavg_tempo,min_time_signature,max_time_signature,avg_time_signature,wavg_time_signature,min_valence,max_valence,avg_valence,wavg_valence
32,1973,3.85e-06,0.996,0.5146822782318385,0.020233068323440125,0.0,0.942,0.518485915242167,0.020382596004424075,14708,2052573,229509.39298433048,9022.419122485262,0.00553,0.998,0.5027818162393163,0.019765240168558993,0.0,0.988,0.10465370760861836,0.0041141218687787825,0,11,5.066773504273504,0.19918380489716866,0.0166,0.99,0.22840607193732265,0.008979045625726238,-40.529,3.744,-11.557777777777781,-0.45435663386019765,0,1,0.6958689458689459,0.027355835864986498,0.0,0.964,0.12024034900284893,0.0047268602388385594,0.0,215.918,116.8185585826208,4.592343620938279,0,5,3.8509615384615383,0.15138809167144743,0.0,0.989,0.57457735042735,0.022587649274104372
33,1979,0.0,0.996,0.4384388017320105,0.016891958537712963,0.0,0.947,0.5644309437132455,0.02174612297301669,30400,5621218,220149.00168020162,8481.794480347808,0.0,0.997,0.549863514421731,0.02118487608834041,0.0,0.989,0.08422945228087385,0.0032451516835694284,0,11,5.113973676841221,0.19702870952776483,0.0,0.995,0.2326839260711288,0.008964733997216463,-60.0,-0.173,-10.86637160459249,-0.4186543204548649,0,1,0.6832819938392607,0.026325158868014977,0.0,0.964,0.16292411089330672,0.0062770615080863425,0.0,232.851,118.00343825259046,4.546379513847673,0,5,3.8538224586950434,0.14847821161542746,0.0,0.997,0.6102951694203302,0.02351315772438427
34,1946,0.00147,0.996,0.9269153636839298,0.6012679090291929,0.0,0.9,0.4381100470957614,0.284191547861507,18360,3569933,246451.86132914704,159867.44976238933,0.00239,0.997,0.2475234641548927,0.16056257298031223,0.0,0.979,0.48785957897435955,0.31646288371350983,0,11,5.3636839351125065,3.4792939579090327,0.0359,0.986,0.20896007326007357,0.13554742023082123,-39.384,-1.033,-15.70555939298797,-10.187822131704012,0,1,0.706436420722135,0.4582484725051044,0.0,0.959,0.07321009942438514,0.047489646978954636,0.0,210.818,105.01012663526932,68.11756687033261,0,5,3.746729461015175,2.430414120841891,0.0,0.995,0.44146436420722107,0.2863674134419552
35,1947,0.00177,0.996,0.9080806820566583,0.5663618390052372,0.0,0.916,0.4817109653725072,0.30043884162303636,13600,1355640,222979.20461699896,139070.145287958,0.00258,0.98,0.2690940818467992,0.1678315837696334,0.0,0.985,0.34709624997376715,0.2164808417702878,0,11,5.309548793284365,3.3115183246073374,0.0307,0.977,0.2264662119622244,0.14124496073298448,-35.764,-1.998,-14.146552990556138,-8.823079188481701,0,1,0.7098635886673662,0.4427356020942504,0.0,0.962,0.11449055613850996,0.07140674083769637,0.0,215.023,107.80335047219324,67.23599018324605,0,5,3.732423924449108,2.3278795811518305,0.0,0.979,0.5094344176285414,0.317729712041885
36,2019,0.0,0.996,0.28536936421548187,0.0065167602547125236,0.0,0.977,0.6432408101521178,0.014689194676984093,6360,4864333,214383.4196991344,4895.708944109858,1.97e-05,1.0,0.6471910465081114,0.014779403180452094,0.0,1.0,0.0902951265543321,0.0020620002204553038,0,11,5.37272039667199,0.12269267528758543,0.0,0.989,0.19621068997394858,0.004480712319933682,-42.607,1.221,-7.396004117993087,-0.16889684641632968,0,1,0.5601311034540718,0.012791282352443483,0.0,0.958,0.11105422304395393,0.0025360597092838055,0.0,214.016,122.24919531053077,2.7917106636881237,0,5,3.9434406252626273,0.09005331460222912,0.0,0.982,0.4908572407765362,0.011209328535402963
37,1971,4.14e-06,0.995,0.5454903783986755,0.02355710911030388,0.0,0.908,0.5012639425731632,0.02164718179433573,31573,3355774,235310.05558623228,10161.910958849665,0.00211,0.99,0.47712421130130656,0.020604702758987986,0.0,0.983,0.11585179871709952,0.005003082677672954,0,11,5.103073808209093,0.22037724450945925,0.015,0.986,0.21325475796061213,0.009209448599839451,-42.474,-2.211,-11.65368893797163,-0.5032668452470855,0,1,0.6940916620651574,0.029974484726604893,0.0,0.965,0.08007454445057968,0.003458034926514419,0.0,208.282,116.67214540769436,5.038509510599549,0,5,3.8441008650837474,0.16600825073326647,0.0,0.985,0.5688638137309044,0.02456649550501961
38,1950,3.22e-05,0.996,0.8382912970271952,0.253920594041575,0.0,0.929,0.5163458570524976,0.15640249066002523,9680,3659207,215258.35800126503,65202.3113325032,0.00146,0.989,0.29959145161290296,0.09074702270332405,0.0,0.994,0.22325431984187233,0.06762430877861868,0,11,5.319418089816572,1.6112654468818741,0.0208,0.979,0.21931220746363012,0.06643023278091781,-37.791,-0.004,-13.943180581910156,-4.223425328096569,0,1,0.6944971537001897,0.21036497748827032,0.0,0.969,0.1827839658444025,0.055365734265734254,0.0,216.359,110.20605755850748,33.38169882172624,0,5,3.7311827956989245,1.1301848836095845,0.0,0.982,0.5477712523719163,0.16592132388159792
39,1949,0.0,0.996,0.9034269015280081,0.2546325852374711,0.0,0.946,0.46815895585738593,0.13195148941260923,5108,3591105,218173.29499151104,61492.556884794896,0.0,0.993,0.26160133276740233,0.07373283167843041,0.0,0.988,0.3006124153735144,0.08472817928221084,0,11,5.087436332767402,1.4339035769829211,0.0,0.988,0.20392546689303923,0.05747677951908118,-60.0,-1.792,-14.47794482173176,-4.080636200502449,0,1,0.7088285229202037,0.19978466323723043,0.0,0.954,0.11764443972835295,0.03315830841009688,0.0,210.04,108.58549915110369,30.605028831199856,0,5,3.7504244482173177,1.057064242134251,0.0,0.984,0.4819311969439732,0.13583322167723377
40,1966,6.12e-06,0.996,0.6395934581887519,0.02718274356719373,0.0,0.933,0.49891048617731115,0.0212037125069213,31602,3550974,210756.95233555767,8957.177589909117,0.00365,0.992,0.4453792055926276,0.018928631274730934,0.0,0.988,0.11793273943438175,0.005012145407646496,0,11,5.1226564982523035,0.21771307412859836,0.019,0.985,0.21179345408325342,0.00900122894918093,-33.159,-1.155,-11.663920877025747,-0.4957170310748583,0,1,0.7200508420718145,0.030602185098653145,0.0,0.925,0.058051858913250744,0.0024672059637797657,0.0,209.953,115.27631013663797,4.899247072805105,0,5,3.805846838258659,0.1617486191202886,0.0,0.983,0.5914188115665722,0.025135319459262374
41,2004,1.07e-06,0.995,0.3074190744046174,0.008613473182521501,0.0,0.978,0.585427187184945,0.01640289037660585,30413,1646320,241502.53702251596,6766.579563038093,2.03e-05,0.999,0.6520523154811251,0.01826963777011947,0.0,0.997,0.060664455402710656,0.0016997372747788056,0,11,5.296628206564355,0.1484044706835055,0.0157,0.999,0.20888839475747828,0.005852774717600578,-36.238,2.854,-7.531343564467316,-0.21101821982429883,0,1,0.6404167133415481,0.017943623689224336,0.0,0.962,0.07783444606250714,0.0021808175538041994,0.0,211.687,121.07383544303781,3.3923276774981352,0,5,3.9239386131959226,0.10994353580722863,0.0,0.994,0.5599139240506337,0.01568804271065788
42,1991,1.39e-06,0.996,0.3901444828246025,0.0144137014337908,0.0,0.979,0.5643020190515624,0.0208478683645805,30267,3312720,234129.77510871817,8649.81263029846,0.00198,0.999,0.5418562497411482,0.020018620146202454,0.0,0.98,0.08245145710809648,0.0030461296720973073,0,11,5.2490163594947195,0.19392240043760917,0.0123,0.994,0.2155506005384144,0.007963413906411353,-47.14,-0.795,-11.472252329674873,-0.42383687872725395,0,1,0.6765375854214123,0.02499435771692373,0.0,0.967,0.10328897287222996,0.003815961731932308,0.0,229.951,118.58599202733465,4.381102792834498,0,5,3.876061296334645,0.1431992318844653,0.0,0.987,0.5651233071029197,0.020878210459071653
43,1967,5.38e-06,0.995,0.6017241027656313,0.027760490257100787,0.0,0.937,0.5113226278968076,0.02358982590978789,32200,3577980,195791.83165719282,9032.839486000163,0.00305,0.991,0.436914064276345,0.020156993161462102,0.0,0.988,0.11243509683428063,0.005187183620995732,0,11,5.072365544381285,0.23401315258613406,0.0146,0.977,0.20465470048097972,0.009441727184701062,-41.594,-1.101,-11.672062745955401,-0.5384896211571041,0,1,0.6985133362483603,0.032225853304285554,0.0,0.96,0.0860167686926103,0.003968376301137742,0.0,233.013,115.13199912549175,5.3116049786169635,0,5,3.804984696108439,0.17554264504156047,0.0,0.986,0.5704577612592927,0.026318020253368907
44,1969,0.0,0.995,0.5472430578606766,0.023571973388207525,0.0,0.974,0.4915510468214698,0.02117309306748871,32360,3557955,221756.37209744955,9551.944472683153,0.0,0.978,0.4571770213170903,0.01969246466518001,0.0,0.976,0.12027161482679867,0.005180585232340779,0,11,5.143509706889988,0.22155178067816605,0.0,0.99,0.2067384468976015,0.008905061651472536,-60.0,-1.184,-11.88525142748383,-0.5119458827966163,0,1,0.6973734297677959,0.030038696136943897,0.0,0.957,0.07117976779596501,0.00306600068866008,0.0,210.19,114.90346155310232,4.949357144028343,0,5,3.815949752569471,0.1643684003410566,0.0,0.984,0.5578161153406916,0.02402739776677368
45,1982,2.17e-06,0.996,0.4166414995830566,0.01650080530385575,0.0636,0.98,0.5729265170628076,0.022690367908454127,31901,2012801,221908.14553180189,8788.522286964375,0.000645,0.999,0.5464203363431149,0.02164060851616555,0.0,0.988,0.07578630425574306,0.0030014654144491903,0,11,5.1338467666976495,0.20332253518162646,0.0188,0.995,0.23401695657947177,0.009268083573487029,-39.646,-0.298,-11.170762714114955,-0.44241051557668487,0,1,0.669897755942106,0.026530848356087478,0.0233,0.966,0.1649811977161078,0.006533968951808007,35.151,213.952,118.94435280839204,4.71071079008815,1,5,3.837737352277254,0.1519909968657333,0.0283,0.996,0.5909096932678249,0.023402579461074123
46,1932,0.0328,0.996,0.9443582716049402,0.7069595194085024,0.0,0.891,0.5677048148148143,0.42499158964879863,42973,3093226,194736.9012345679,145782.707948244,0.000603,0.946,0.31120815185185197,0.23297467929759705,0.0,0.978,0.21595637111111113,0.16166789334565634,0,11,4.924691358024691,3.686691312384468,0.0305,0.891,0.21222481481481476,0.1588743992606284,-37.943,-0.735,-12.057271604938265,-9.026238447319786,0,1,0.7604938271604939,0.5693160813308742,0.0,0.961,0.11515012345679013,0.08620295748613675,0.0,220.229,115.2294987654321,86.26237892791117,0,5,3.8123456790123456,2.853974121996329,0.0,0.98,0.584741481481481,0.4377454713493529
47,1945,0.000505,0.996,0.9163746089644469,0.43255912354085563,0.0,0.901,0.4821382277176719,0.22758518968871558,17907,1946640,218346.0860381247,103066.5741731517,0.000241,1.0,0.2596502632663582,0.1225635119163425,0.0,0.999,0.40884520109222094,0.1929884570330737,0,11,5.392065945388975,2.545233463035056,0.0249,0.975,0.21076630602782118,0.09948866731517493,-36.784,-1.599,-14.436058732612043,-6.814297178988326,0,1,0.7372488408037094,0.3480058365758743,0.0,0.961,0.09981895929933025,0.047117850194552544,0.0,215.692,107.08778516228749,50.5489764105057,0,5,3.7506439979392066,1.7704280155641963,0.0,0.975,0.508963214837712,0.24024747081712103
48,1957,0.0443,0.996,0.8170047190398266,0.059876440366238834,0.0773,0.92,0.4987887888707038,0.03655510975170929,30213,2427840,226544.54555373703,16602.94078605414,0.00136,0.974,0.3061529705400981,0.022437263404102174,0.0,0.977,0.2358607879596292,0.017285707262004735,0,11,4.86442989634479,0.35650313861900645,0.0193,0.98,0.19057959629023447,0.013967150453800332,-48.361,0.219,-14.080896072013108,-1.0319572388149225,0,1,0.6677577741407529,0.04893846707448894,0.0243,0.948,0.07578289689034366,0.005553958258366323,32.408,216.126,112.03534833606061,8.21081897964896,1,5,3.816693944353519,0.27971692455320113,0.0297,0.988,0.530887261320239,0.038907534684738634
49,1943,5.62e-05,0.996,0.8488195963556845,0.8342267093123208,0.0591,0.941,0.48480787172011586,0.47647306590257954,21864,3499774,215816.88921282798,212106.57020057325,0.0076,0.961,0.28242072157434384,0.2775653510028654,0.0,0.993,0.39771437266763854,0.390876876289398,0,11,5.239795918367347,5.149713467048725,0.0288,0.977,0.22671239067055393,0.2228147564469914,-34.896,-3.164,-13.770381924198247,-13.533641833810885,0,1,0.7099125364431487,0.6977077363896987,0.0247,0.895,0.09918513119533502,0.09747994269340983,37.986,211.545,106.7908192419826,104.95487392550164,0,5,3.7113702623906706,3.6475644699141148,0.0302,0.981,0.5315814139941695,0.5224424785100281
50,1989,1.05e-06,0.996,0.3841615797672737,0.01487056336172777,0.0,0.988,0.5593557203171671,0.02165217741388997,30053,2526328,236220.46308310164,9143.890354006655,0.00123,0.999,0.5624351106992075,0.021771377959190187,0.0,0.996,0.07997325207084748,0.003095695599969714,0,11,5.238801359283287,0.2027894814466376,0.0111,0.999,0.22805603954278653,0.008827852561675129,-44.712,0.796,-11.350810627123881,-0.43938008777419896,0,1,0.6696529708577902,0.025921688836098765,0.0,0.968,0.11862195448460583,0.004591753530699053,0.0,213.237,119.16084059314163,4.612613347098693,0,5,3.87354546390691,0.14994160345358878,0.0,0.997,0.5693075563793625,0.02203740440305975
51,1996,0.0,0.996,0.3589203104760742,0.012295268408291472,0.0,0.977,0.5765692686530425,0.01975110827430874,30836,4368000,245451.73848805713,8408.259209375654,0.00276,0.999,0.5730208684232112,0.019629553344224285,0.0,0.994,0.07448078877205946,0.0025514334588618236,0,11,5.348436345727653,0.18321743996084844,0.0101,1.0,0.21650484281375612,0.007416646749689975,-48.488,-0.172,-10.149878355084969,-0.34769689829407646,0,1,0.661495526553394,0.022660364466616876,0.0,0.964,0.09701573504063019,0.0033233964959242853,0.0,217.388,119.69731584995577,4.1003826843210724,0,5,3.8860707543298036,0.13312226024413068,0.0,0.99,0.569335401789383,0.019503303031410683
52,1998,1.01e-06,0.996,0.3448890730674456,0.011318333808399798,0.0,0.988,0.5813902312184979,0.019079667127021156,6373,4150309,244476.61644931594,8023.066456444032,2.02e-05,0.999,0.6054054784542762,0.019867783092216047,0.0,0.989,0.07100569322905842,0.0023302162956787874,0,11,5.17089367149372,0.1696948533079817,0.0,0.999,0.21722036162893002,0.0071285893201283234,-43.738,2.487,-9.139983598687854,-0.29994973297695166,0,1,0.6481318505480439,0.021269947960703032,0.0,0.964,0.09858467077366187,0.003235284325720857,0.0,217.016,119.68588159052734,3.927769435969609,0,5,3.90239219137531,0.12806603897436622,0.0,0.995,0.5670744459556765,0.018609861473589187
53,1963,0.000582,0.996,0.7565396988479258,0.04482555555100499,0.0,0.883,0.49646896313364147,0.029416165629095627,32373,2563893,202735.77304147466,12012.24954947574,0.00246,0.997,0.3686364239631346,0.0218419899519441,0.0,0.99,0.2059166259239627,0.012200717514607938,0,11,5.077649769585253,0.3008546308431617,0.0259,0.984,0.20808898617511531,0.012329431520314538,-39.743,5.376,-13.206512211981526,-0.7824959452817825,0,1,0.7152073732718894,0.04237658366098883,0.0,0.957,0.06179605990783417,0.0036614637942333,0.0,212.515,113.27265184331763,6.71149122160332,0,5,3.7785714285714285,0.22388324595894293,0.0,0.992,0.5622382488479256,0.0333130460899956
54,1965,4.68e-06,0.996,0.6874891827097306,0.03998758546863737,0.0738,0.963,0.5008702010968931,0.029132952894055892,23220,3548227,202557.7209018891,11781.704178924598,0.000576,0.997,0.4280358007312613,0.024896563605430067,0.0,0.978,0.15526976348974206,0.009031215464029579,0,11,5.045906967296364,0.29349354316567433,0.023,0.982,0.2186377209018888,0.012716992166731647,-38.172,1.812,-11.942045703839096,-0.6946052174529463,0,1,0.7239488117001828,0.042108247970796465,0.0232,0.96,0.06702734105220387,0.003898623565968399,30.946,217.853,115.4972140970954,6.717858020534276,1,5,3.7972780824700387,0.2208674488120258,0.0,0.99,0.5854882998171865,0.03405473717789676
55,1985,1.11e-06,0.996,0.40124694367555513,0.015824634015409858,0.0,0.98,0.5676390356341899,0.022386911933800428,30773,3650800,225368.32594069274,8888.220416105687,0.000128,0.998,0.5574035619237483,0.02198323876445904,0.0,0.997,0.06884907173685524,0.002715313797922415,0,11,5.1943683030152,0.2048588248012366,0.0151,1.0,0.2275904061799146,0.008975856240110876,-43.945,-1.175,-11.506873909793192,-0.45381546490029956,0,1,0.6554946424121605,0.025851817636829963,0.0,0.969,0.15314149015698938,0.00603969219580749,0.0,209.057,118.45499825566901,4.671704107004219,0,5,3.8706703214552705,0.15265397580416415,0.0,0.997,0.5761644779466735,0.02272314378937236
56,2020,0.0,0.996,0.27771443650967226,0.006226262985051191,0.0,0.986,0.6544137757509032,0.014671733742309689,22688,4775518,210432.46296587514,4717.824076718307,0.0,1.0,0.6363716555747738,0.014267235559081206,0.0,1.0,0.09953448480264211,0.002231529214871221,0,11,5.344315143890549,0.11981772348264749,0.0,0.993,0.19261215599937148,0.004318298870026619,-51.8,1.509,-7.504085469413437,-0.16823903784793798,0,1,0.5702940713948734,0.01278579864967448,0.0,0.954,0.10952991036326465,0.002455623248188701,0.0,220.23,122.09435375058936,2.737313785322683,0,5,3.9497562509828588,0.08855218855220637,0.0,0.99,0.4973967785815363,0.011151466197754197
57,1960,0.0,0.996,0.7555770528073483,0.059399269153143266,0.0,0.921,0.4978365685660615,0.03913714454490271,31160,3577800,221009.8991859737,17374.570122901736,0.0,0.994,0.3496299833020237,0.027485966394827942,0.0,0.995,0.19086181924232987,0.015004495610488442,0,11,4.979336255479023,0.3914477462546862,0.0,0.987,0.2126867877269876,0.016720253351492367,-60.0,3.498,-13.45083802963891,-1.0574301396386747,0,1,0.7088290544771446,0.055724201302855256,0.0,0.971,0.10082444166144854,0.007926257322416029,0.0,240.782,112.76278668336468,8.864783666704945,0,5,3.794406178250887,0.2982951282345712,0.0,0.991,0.5348160300563554,0.04204426431255423
58,1926,0.000255,0.996,0.7854070569620256,0.40538977676950816,0.151,0.953,0.622152601969059,0.3211255898366603,51149,822857,166408.50281293952,85892.15644283126,0.00755,1.0,0.2634773206751055,0.1359944646098004,0.0,0.99,0.3231918444655415,0.16681626237023572,0,11,5.742616033755274,2.9640653357531654,0.0264,0.92,0.2114022503516175,0.10911578947368417,-32.605,-1.708,-15.927078762306603,-8.220800725952811,0,1,0.7060478199718706,0.3644283121597156,0.0277,0.964,0.35688656821378284,0.18420787658802176,47.063,220.192,113.40551125175793,58.53453248638832,1,5,3.813642756680731,1.9684210526316273,1e-05,0.97,0.539436082981716,0.2784312558983665
59,1970,2.2e-06,0.996,0.5489545399854602,0.023505567368380022,0.0663,0.938,0.4981877317339137,0.02133179423323861,31867,3136120,229030.33133406035,9806.800910541271,0.00157,0.985,0.46621255906942993,0.01996265613447991,0.0,0.988,0.11126966634678315,0.004764432112066629,0,11,5.146128680479825,0.22035098641971076,0.0156,0.99,0.218948564158488,0.009375111872057265,-42.488,-0.981,-11.697081061432195,-0.5008548192536683,0,1,0.7142857142857143,0.03058484765944012,0.0234,0.959,0.07549620138131569,0.0032326557453597497,39.522,236.799,115.2480059978192,4.93477978909686,1,5,3.8544165757906215,0.1650414413012213,0.0308,0.988,0.5707220828789508,0.024437627145025134
60,2012,0.0,0.996,0.2852496380287765,0.007465710568351321,0.0,0.986,0.5905966463752075,0.015457420577099668,13640,4792587,243709.22158273382,6378.491919387959,0.0,1.0,0.6721060387271703,0.017590729268066527,0.0,0.987,0.08037515253126758,0.0021036227419331476,0,11,5.252905368013281,0.1374819312358644,0.0,0.993,0.20938254565578437,0.005480075258756308,-37.684,0.305,-7.0639072495849575,-0.18488046951267229,0,1,0.6288876591034864,0.016459594043028773,0.0,0.943,0.07923534034311008,0.0020737909498303926,0.0,217.963,122.57331189817334,3.2080562007363604,0,5,3.9315993359158825,0.10289998232956064,0.0,0.991,0.5383590736026569,0.014090230063526712
61,1987,0.0,0.996,0.3960893327705356,0.015174365689016258,0.0,0.971,0.555277008804192,0.021272919246172268,30040,1793760,231978.73208514432,8887.212609620114,0.00164,0.998,0.5558175147665197,0.02129362627979053,0.0,0.988,0.07941224601693986,0.003042319905003027,0,11,5.1025298116571935,0.19548027905625745,0.0112,0.992,0.216440510420149,0.008291936144958982,-46.825,1.094,-11.170483227460222,-0.427946383283949,0,1,0.659422712582191,0.025262789367173143,0.0,0.964,0.10936139529700219,0.0041896856774458,0.0,217.941,118.66203075894381,4.545997327276281,0,5,3.8864370890449127,0.14889120392113656,0.0,0.99,0.5695539395965671,0.021819875073649405
62,1923,6.54e-05,0.996,0.9608224060200681,0.27864781707080505,0.214,0.893,0.5780133779264215,0.1676294859359845,115069,416984,179802.01003344482,52144.32686711932,0.0119,0.947,0.31047725752508354,0.09004141610087293,0.0,0.992,0.34003583959866196,0.09861369160038796,0,11,4.896321070234114,1.4199806013579057,0.037,0.922,0.23935785953177244,0.06941610087293885,-29.191,-2.41,-12.537816053511708,-3.6360882638215344,0,1,0.7959866220735786,0.23084384093113397,0.0258,0.949,0.08690033444816053,0.02520193986420948,61.28,207.38,118.93266555183948,34.49162657613965,1,5,3.8929765886287626,1.1290009699321002,0.0661,0.965,0.6381876254180604,0.18508060135790497
63,1941,0.00125,0.996,0.9029257311977696,0.9583158536585359,0.0,0.957,0.49018725626740994,0.5202578713968964,7523,1681129,200847.7611420613,213168.79896526254,0.00172,0.999,0.27828932451253463,0.29536102734663755,0.0,0.99,0.37966796743036163,0.4029587592239464,0,11,5.194289693593315,5.51293422025136,0.0,0.955,0.21057214484679637,0.2234897265336294,-43.469,-1.456,-14.487588440111425,-15.376331855136753,0,1,0.6942896935933147,0.7368810051736827,0.0,0.906,0.08410146239554325,0.08926067997043599,0.0,218.673,107.89086350974956,114.50944567627516,0,5,3.784818941504178,4.0169992609017084,0.0,0.981,0.4979275766016713,0.5284730229120469
64,2009,1.15e-06,0.996,0.30757328141279466,0.008211924612226263,0.0,0.979,0.5945813190247998,0.01587477607041136,30427,1898667,239026.86674307147,6381.798187978484,2.02e-05,1.0,0.6634674268701817,0.01771397199099822,0.0,1.0,0.0564798723536155,0.0015079608077321024,0,11,5.310168785163576,0.1417766378849904,0.0133,1.0,0.21022606793082022,0.005612843265978275,-41.908,0.161,-7.094811106480502,-0.18942495159782813,0,1,0.6344030006251302,0.01693797845825273,0.0,0.961,0.08543590331319041,0.0022810602857397063,0.0,216.618,122.52937768285044,3.2714220419040423,0,5,3.923213169410294,0.10474619458784963,0.0,1.0,0.559778913315277,0.014945583746884454
65,1936,4.66e-05,0.996,0.7720505477124187,0.13633407033800488,0.0,0.849,0.5824019607843136,0.10284460016488046,28800,1967537,208212.41083099906,36767.59967023908,0.00054,0.94,0.3298932212885152,0.05825484583676835,0.0,0.998,0.21591250305322124,0.03812733565869743,0,11,5.167133520074697,0.9124484748557383,0.0328,0.964,0.21281232492997193,0.03757988458367686,-34.854,3.855,-13.577422035480883,-2.3975958779884583,0,1,0.6321195144724556,0.1116240725474044,0.0,0.963,0.2849994397759107,0.05032718878812858,0.0,215.218,111.39328011204478,19.67060230832647,0,5,3.754435107376284,0.6629843363561503,0.0,0.976,0.5805175536881418,0.10251183841714752
